window,sentence_id,actor,concept,distance,actor_from_coref,sentence_rewritten
aftermath_jun-jul,0503_002,IAEA,nuclear_program,11,False,False
aftermath_jun-jul,0503_003,ARAGHCHI,military_action,11,True,True
aftermath_jun-jul,0503_003,USA,military_action,6,False,True
aftermath_jun-jul,0503_003,ISRAEL,military_action,3,False,True
aftermath_jun-jul,0503_003,IRAN,military_action,1,False,True
aftermath_jun-jul,0503_004,IRAN,military_action,5,False,False
aftermath_jun-jul,0503_004,IRAN,nuclear_program,1,False,False
aftermath_jun-jul,0503_004,IRAN,strike_claims,3,False,False
aftermath_jun-jul,0503_020,IRAN,military_action,15,False,False
aftermath_jun-jul,0503_020,USA,military_action,14,False,False
aftermath_jun-jul,0503_020,ISRAEL,military_action,8,False,False
aftermath_jun-jul,0503_024,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0503_024,ISRAEL,strike_claims,11,False,False
aftermath_jun-jul,0503_024,IRAN,military_action,1,False,False
aftermath_jun-jul,0503_024,IRAN,strike_claims,6,False,False
aftermath_jun-jul,0503_027,IRAN,military_action,18,False,False
aftermath_jun-jul,0503_027,IRAN,nuclear_program,1,False,False
aftermath_jun-jul,0503_027,IRAN,strike_claims,9,False,False
aftermath_jun-jul,0503_028,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0503_028,IAEA,nuclear_program,9,False,False
aftermath_jun-jul,0503_047,ISRAEL,strike_claims,0,True,True
aftermath_jun-jul,0503_048,ISRAEL,strike_claims,12,False,False
aftermath_jun-jul,0503_048,USA,strike_claims,8,False,False
aftermath_jun-jul,0504_010,ISRAEL,military_action,19,False,False
aftermath_jun-jul,0504_010,IRAN,military_action,17,False,False
aftermath_jun-jul,0504_011,IRAN,nuclear_program,1,False,False
aftermath_jun-jul,0504_011,USA,nuclear_program,3,False,False
aftermath_jun-jul,0505_001,IRAN,deterrence,7,False,False
aftermath_jun-jul,0505_003,USA,military_action,6,False,False
aftermath_jun-jul,0505_003,IRAN,military_action,1,False,False
aftermath_jun-jul,0505_005,IRAN,military_action,12,False,False
aftermath_jun-jul,0505_005,QATAR,military_action,8,False,False
aftermath_jun-jul,0505_005,USA,military_action,9,False,False
aftermath_jun-jul,0505_006,IRAN,diplomacy,10,False,False
aftermath_jun-jul,0505_006,ISRAEL,diplomacy,5,False,False
aftermath_jun-jul,0506_001,ARAGHCHI,military_action,22,False,True
aftermath_jun-jul,0506_001,ARAGHCHI,nuclear_program,14,False,True
aftermath_jun-jul,0506_001,ISRAEL,military_action,0,False,True
aftermath_jun-jul,0506_001,ISRAEL,nuclear_program,6,False,True
aftermath_jun-jul,0506_001,IRAN,military_action,34,False,True
aftermath_jun-jul,0506_001,IRAN,nuclear_program,26,False,True
aftermath_jun-jul,0506_001,IAEA,military_action,7,False,True
aftermath_jun-jul,0506_001,IAEA,nuclear_program,0,False,True
aftermath_jun-jul,0506_005,ISRAEL,diplomacy,20,False,False
aftermath_jun-jul,0506_005,GAZA,diplomacy,1,False,False
aftermath_jun-jul,0506_008,ISRAEL,military_action,3,True,True
aftermath_jun-jul,0506_008,IRAN,military_action,1,False,True
aftermath_jun-jul,0506_010,IRAN,military_action,0,False,False
aftermath_jun-jul,0506_011,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0506_014,IRAN,military_action,7,False,False
aftermath_jun-jul,0506_014,IRAN,nuclear_program,2,False,False
aftermath_jun-jul,0506_014,IAEA,military_action,4,False,False
aftermath_jun-jul,0506_014,IAEA,nuclear_program,0,False,False
aftermath_jun-jul,0506_014,ISRAEL,military_action,0,False,False
aftermath_jun-jul,0506_014,ISRAEL,nuclear_program,3,False,False
aftermath_jun-jul,0507_011,IRAN,diplomacy,0,False,False
aftermath_jun-jul,0507_011,EU,diplomacy,5,False,False
aftermath_jun-jul,0507_018,IRAN,military_action,13,False,False
aftermath_jun-jul,0507_027,IRAN,military_action,1,False,False
aftermath_jun-jul,0507_027,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0507_027,IAEA,military_action,16,False,False
aftermath_jun-jul,0507_027,IAEA,nuclear_program,19,False,False
aftermath_jun-jul,0507_027,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0507_027,ISRAEL,nuclear_program,5,False,False
aftermath_jun-jul,0507_027,USA,military_action,0,False,False
aftermath_jun-jul,0507_027,USA,nuclear_program,3,False,False
aftermath_jun-jul,0507_028,IAEA,nuclear_program,24,False,False
aftermath_jun-jul,0507_028,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0507_036,ISRAEL,diplomacy,3,False,True
aftermath_jun-jul,0507_036,IRAN,diplomacy,10,False,True
aftermath_jun-jul,0507_038,USA,diplomacy,2,False,False
aftermath_jun-jul,0507_040,IRAN,diplomacy,6,False,False
aftermath_jun-jul,0507_040,USA,diplomacy,1,False,False
aftermath_jun-jul,0507_043,TRUMP,nuclear_program,16,False,False
aftermath_jun-jul,0507_043,TRUMP,strike_claims,3,False,False
aftermath_jun-jul,0507_043,USA,nuclear_program,11,False,False
aftermath_jun-jul,0507_043,USA,strike_claims,6,False,False
aftermath_jun-jul,0507_043,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0507_043,IRAN,strike_claims,1,False,False
aftermath_jun-jul,0507_044,IRAN,nuclear_program,5,False,True
aftermath_jun-jul,0508_001,IRAN,military_action,10,False,False
aftermath_jun-jul,0508_001,ISRAEL,military_action,1,False,False
aftermath_jun-jul,0508_002,ISRAEL,military_action,0,False,False
aftermath_jun-jul,0508_002,IRAN,military_action,21,False,False
aftermath_jun-jul,0508_003,IRAN,military_action,10,False,True
aftermath_jun-jul,0508_003,IRAN,strike_claims,7,False,True
aftermath_jun-jul,0508_003,ISRAEL,military_action,17,False,True
aftermath_jun-jul,0508_003,ISRAEL,strike_claims,14,False,True
aftermath_jun-jul,0508_003,GAZA,military_action,34,False,True
aftermath_jun-jul,0508_003,GAZA,strike_claims,31,False,True
aftermath_jun-jul,0508_004,ISRAEL,military_action,5,False,False
aftermath_jun-jul,0508_004,IRAN,military_action,8,False,False
aftermath_jun-jul,0508_011,ISRAEL,military_action,0,True,True
aftermath_jun-jul,0508_011,ISRAEL,nuclear_program,1,True,True
aftermath_jun-jul,0508_013,ISRAEL,military_action,0,False,False
aftermath_jun-jul,0508_014,ISRAEL,military_action,1,False,False
aftermath_jun-jul,0509_001,ISRAEL,military_action,0,False,False
aftermath_jun-jul,0509_002,IRAN,strike_claims,25,False,False
aftermath_jun-jul,0509_002,ISRAEL,strike_claims,2,False,False
aftermath_jun-jul,0509_003,ISRAEL,strike_claims,5,False,False
aftermath_jun-jul,0509_003,USA,strike_claims,3,False,False
aftermath_jun-jul,0509_003,IRAN,strike_claims,0,False,False
aftermath_jun-jul,0509_005,IRAN,military_action,9,False,False
aftermath_jun-jul,0509_005,ISRAEL,military_action,0,False,False
aftermath_jun-jul,0509_006,ISRAEL,deterrence,31,False,False
aftermath_jun-jul,0509_006,ISRAEL,strike_claims,5,False,False
aftermath_jun-jul,0509_009,ISRAEL,military_action,3,True,True
aftermath_jun-jul,0509_009,IRAN,military_action,1,False,True
aftermath_jun-jul,0509_011,IRAN,military_action,0,False,False
aftermath_jun-jul,0509_012,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0509_013,IRAN,diplomacy,17,False,False
aftermath_jun-jul,0509_013,ISRAEL,diplomacy,22,False,False
aftermath_jun-jul,0510_002,USA,deterrence,6,False,False
aftermath_jun-jul,0510_002,ISRAEL,deterrence,3,False,False
aftermath_jun-jul,0510_004,GAZA,military_action,18,False,False
aftermath_jun-jul,0510_008,USA,strike_claims,13,False,False
aftermath_jun-jul,0510_010,UN_SECURITY_COUNCIL,diplomacy,11,False,False
aftermath_jun-jul,0510_010,GAZA,diplomacy,6,False,False
aftermath_jun-jul,0510_012,IRAN,nuclear_program,33,False,False
aftermath_jun-jul,0510_012,USA,nuclear_program,27,False,False
aftermath_jun-jul,0510_012,IAEA,nuclear_program,1,False,False
aftermath_jun-jul,0511_004,ARAGHCHI,nuclear_program,27,True,True
aftermath_jun-jul,0511_006,RUSSIA,military_action,10,False,False
aftermath_jun-jul,0511_006,IRAN,military_action,1,False,False
aftermath_jun-jul,0512_000,IRAN,diplomacy,9,False,False
aftermath_jun-jul,0512_000,ARAGHCHI,diplomacy,4,False,False
aftermath_jun-jul,0512_001,ARAGHCHI,diplomacy,4,False,False
aftermath_jun-jul,0512_001,IRAN,diplomacy,3,False,False
aftermath_jun-jul,0512_004,ARAGHCHI,deterrence,9,True,True
aftermath_jun-jul,0512_005,ARAGHCHI,strike_claims,12,True,True
aftermath_jun-jul,0512_009,ARAGHCHI,military_action,5,False,True
aftermath_jun-jul,0512_009,ARAGHCHI,deterrence,15,False,True
aftermath_jun-jul,0512_009,ARAGHCHI,strike_claims,18,False,True
aftermath_jun-jul,0512_009,ISRAEL,military_action,2,False,True
aftermath_jun-jul,0512_009,ISRAEL,deterrence,12,False,True
aftermath_jun-jul,0512_009,ISRAEL,strike_claims,15,False,True
aftermath_jun-jul,0512_009,USA,military_action,0,False,True
aftermath_jun-jul,0512_009,USA,deterrence,10,False,True
aftermath_jun-jul,0512_009,USA,strike_claims,13,False,True
aftermath_jun-jul,0512_009,IRAN,military_action,1,False,True
aftermath_jun-jul,0512_009,IRAN,deterrence,7,False,True
aftermath_jun-jul,0512_009,IRAN,strike_claims,10,False,True
aftermath_jun-jul,0512_013,ISRAEL,military_action,5,False,False
aftermath_jun-jul,0512_013,USA,military_action,0,False,False
aftermath_jun-jul,0512_013,IRAN,military_action,0,False,False
aftermath_jun-jul,0512_016,ISRAEL,diplomacy,4,False,False
aftermath_jun-jul,0512_017,ARAGHCHI,diplomacy,4,False,False
aftermath_jun-jul,0512_018,ARAGHCHI,diplomacy,7,False,False
aftermath_jun-jul,0513_001,IRAN,military_action,2,False,False
aftermath_jun-jul,0513_001,IRAN,strike_claims,13,False,False
aftermath_jun-jul,0513_001,ISRAEL,military_action,4,False,False
aftermath_jun-jul,0513_001,ISRAEL,strike_claims,6,False,False
aftermath_jun-jul,0513_005,IRAN,nuclear_program,0,False,True
aftermath_jun-jul,0513_005,IAEA,nuclear_program,8,False,True
aftermath_jun-jul,0514_001,ARAGHCHI,military_action,2,True,True
aftermath_jun-jul,0514_001,ARAGHCHI,nuclear_program,27,True,True
aftermath_jun-jul,0514_001,ARAGHCHI,strike_claims,12,True,True
aftermath_jun-jul,0514_002,ARAGHCHI,strike_claims,15,False,False
aftermath_jun-jul,0514_002,EU,strike_claims,12,False,False
aftermath_jun-jul,0514_004,ARAGHCHI,strike_claims,16,True,True
aftermath_jun-jul,0514_004,ISRAEL,strike_claims,4,False,True
aftermath_jun-jul,0514_005,IRAN,deterrence,15,False,False
aftermath_jun-jul,0514_010,IRAN,military_action,4,False,False
aftermath_jun-jul,0514_010,ISRAEL,military_action,1,False,False
aftermath_jun-jul,0514_010,USA,military_action,0,False,False
aftermath_jun-jul,0515_015,ISRAEL,military_action,3,True,True
aftermath_jun-jul,0515_015,IRAN,military_action,1,False,True
aftermath_jun-jul,0515_017,IRAN,military_action,0,False,False
aftermath_jun-jul,0515_018,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0516_005,ISRAEL,military_action,19,False,False
aftermath_jun-jul,0516_005,IRAN,military_action,17,False,False
aftermath_jun-jul,0516_006,USA,military_action,5,False,False
aftermath_jun-jul,0516_006,USA,nuclear_program,8,False,False
aftermath_jun-jul,0516_006,IRAN,military_action,1,False,False
aftermath_jun-jul,0516_006,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0516_007,ISRAEL,military_action,7,False,False
aftermath_jun-jul,0516_007,ISRAEL,diplomacy,3,False,False
aftermath_jun-jul,0516_007,IRAN,military_action,1,False,False
aftermath_jun-jul,0516_007,IRAN,diplomacy,5,False,False
aftermath_jun-jul,0516_010,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0516_010,SYRIA,military_action,1,False,False
aftermath_jun-jul,0516_010,IRAN,military_action,3,False,False
aftermath_jun-jul,0516_011,SYRIA,military_action,1,False,False
aftermath_jun-jul,0516_011,SYRIA,deterrence,3,False,False
aftermath_jun-jul,0517_000,IRAN,deterrence,9,False,False
aftermath_jun-jul,0517_000,ISRAEL,deterrence,2,False,False
aftermath_jun-jul,0517_006,IRAN,strike_claims,4,False,False
aftermath_jun-jul,0517_007,ISRAEL,military_action,3,False,True
aftermath_jun-jul,0517_007,GAZA,military_action,20,False,True
aftermath_jun-jul,0517_007,IRAN,military_action,0,False,True
aftermath_jun-jul,0517_009,IRAN,nuclear_program,16,False,False
aftermath_jun-jul,0517_012,ISRAEL,military_action,3,True,True
aftermath_jun-jul,0517_012,IRAN,military_action,1,False,True
aftermath_jun-jul,0517_014,IRAN,military_action,0,False,False
aftermath_jun-jul,0517_015,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0518_006,ISRAEL,military_action,20,False,False
aftermath_jun-jul,0518_006,IRAN,military_action,13,False,False
aftermath_jun-jul,0518_007,ISRAEL,military_action,5,False,False
aftermath_jun-jul,0518_008,PEZESHKIAN,diplomacy,7,False,False
aftermath_jun-jul,0518_008,ISRAEL,diplomacy,14,False,False
aftermath_jun-jul,0518_008,IRAN,diplomacy,21,False,False
aftermath_jun-jul,0519_001,IRAN,diplomacy,10,False,False
aftermath_jun-jul,0519_001,EU,diplomacy,4,False,False
aftermath_jun-jul,0519_002,IRAN,deterrence,3,False,False
aftermath_jun-jul,0519_002,EU,deterrence,0,False,False
aftermath_jun-jul,0519_003,IRAN,military_action,1,True,True
aftermath_jun-jul,0519_003,ISRAEL,military_action,2,False,True
aftermath_jun-jul,0519_003,USA,military_action,0,False,True
aftermath_jun-jul,0519_005,EU,strike_claims,11,False,False
aftermath_jun-jul,0519_008,IRAN,diplomacy,4,True,True
aftermath_jun-jul,0519_008,USA,diplomacy,2,False,True
aftermath_jun-jul,0519_011,IRAN,diplomacy,5,False,False
aftermath_jun-jul,0519_011,USA,diplomacy,1,False,False
aftermath_jun-jul,0519_012,IRAN,diplomacy,6,True,True
aftermath_jun-jul,0519_012,ISRAEL,diplomacy,8,False,True
aftermath_jun-jul,0519_012,USA,diplomacy,21,False,True
aftermath_jun-jul,0519_013,IRAN,diplomacy,1,False,False
aftermath_jun-jul,0519_028,IRAN,nuclear_program,1,True,True
aftermath_jun-jul,0519_029,IRAN,nuclear_program,6,False,False
aftermath_jun-jul,0519_029,IRAN,strike_claims,21,False,False
aftermath_jun-jul,0519_029,GERMANY,nuclear_program,3,False,False
aftermath_jun-jul,0519_029,GERMANY,strike_claims,18,False,False
aftermath_jun-jul,0519_029,USA,nuclear_program,0,False,False
aftermath_jun-jul,0519_029,USA,strike_claims,15,False,False
aftermath_jun-jul,0519_029,EU,nuclear_program,16,False,False
aftermath_jun-jul,0519_029,EU,strike_claims,1,False,False
aftermath_jun-jul,0519_030,USA,strike_claims,18,False,True
aftermath_jun-jul,0519_030,GERMANY,strike_claims,0,False,True
aftermath_jun-jul,0519_030,IRAN,strike_claims,3,True,True
aftermath_jun-jul,0519_031,IRAN,strike_claims,11,True,True
aftermath_jun-jul,0519_031,GERMANY,strike_claims,20,False,True
aftermath_jun-jul,0519_031,ISRAEL,strike_claims,14,False,True
aftermath_jun-jul,0519_032,IRAN,deterrence,2,False,False
aftermath_jun-jul,0519_032,IRAN,diplomacy,10,False,False
aftermath_jun-jul,0519_034,IRAN,diplomacy,9,False,False
aftermath_jun-jul,0520_001,USA,strike_claims,2,False,True
aftermath_jun-jul,0520_001,TRUMP,strike_claims,9,False,True
aftermath_jun-jul,0520_002,USA,strike_claims,5,True,True
aftermath_jun-jul,0520_003,USA,strike_claims,0,False,False
aftermath_jun-jul,0520_003,IRAN,strike_claims,1,False,False
aftermath_jun-jul,0520_003,TRUMP,strike_claims,13,False,False
aftermath_jun-jul,0520_007,TRUMP,strike_claims,0,True,True
aftermath_jun-jul,0520_011,ISRAEL,military_action,19,False,False
aftermath_jun-jul,0520_011,ISRAEL,diplomacy,9,False,False
aftermath_jun-jul,0520_011,ISRAEL,strike_claims,35,False,False
aftermath_jun-jul,0520_011,USA,military_action,14,False,False
aftermath_jun-jul,0520_011,USA,diplomacy,4,False,False
aftermath_jun-jul,0520_011,USA,strike_claims,30,False,False
aftermath_jun-jul,0520_011,IRAN,military_action,12,False,False
aftermath_jun-jul,0520_011,IRAN,diplomacy,2,False,False
aftermath_jun-jul,0520_011,IRAN,strike_claims,2,False,False
aftermath_jun-jul,0520_015,USA,strike_claims,6,False,False
aftermath_jun-jul,0520_015,ISRAEL,strike_claims,4,False,False
aftermath_jun-jul,0520_017,USA,military_action,50,False,True
aftermath_jun-jul,0520_017,USA,diplomacy,12,False,True
aftermath_jun-jul,0520_017,USA,strike_claims,42,False,True
aftermath_jun-jul,0520_017,TRUMP,military_action,0,False,True
aftermath_jun-jul,0520_017,TRUMP,diplomacy,1,False,True
aftermath_jun-jul,0520_017,TRUMP,strike_claims,4,False,True
aftermath_jun-jul,0520_017,IRAN,military_action,0,False,True
aftermath_jun-jul,0520_017,IRAN,diplomacy,1,False,True
aftermath_jun-jul,0520_017,IRAN,strike_claims,7,False,True
aftermath_jun-jul,0520_020,ISRAEL,military_action,14,False,True
aftermath_jun-jul,0520_020,USA,military_action,10,False,True
aftermath_jun-jul,0520_020,IRAN,military_action,2,False,True
aftermath_jun-jul,0520_021,USA,strike_claims,5,True,True
aftermath_jun-jul,0520_022,USA,strike_claims,0,False,False
aftermath_jun-jul,0520_022,TRUMP,strike_claims,3,False,False
aftermath_jun-jul,0520_025,ISRAEL,strike_claims,7,False,False
aftermath_jun-jul,0520_025,USA,strike_claims,10,False,False
aftermath_jun-jul,0520_028,IRAN,military_action,22,False,False
aftermath_jun-jul,0520_028,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0520_028,IRAN,diplomacy,16,False,False
aftermath_jun-jul,0520_028,IRAN,strike_claims,11,False,False
aftermath_jun-jul,0520_032,IRAN,military_action,5,False,False
aftermath_jun-jul,0520_032,IRAN,strike_claims,10,False,False
aftermath_jun-jul,0520_034,USA,strike_claims,8,True,True
aftermath_jun-jul,0520_034,IRAQ,strike_claims,2,False,True
aftermath_jun-jul,0520_038,IRAN,nuclear_program,8,False,False
aftermath_jun-jul,0520_038,ISRAEL,nuclear_program,6,False,False
aftermath_jun-jul,0520_039,USA,military_action,0,False,True
aftermath_jun-jul,0520_039,ISRAEL,military_action,0,False,True
aftermath_jun-jul,0520_040,ISRAEL,military_action,5,False,False
aftermath_jun-jul,0520_040,USA,military_action,1,False,False
aftermath_jun-jul,0520_043,USA,military_action,7,False,True
aftermath_jun-jul,0520_043,ISRAEL,military_action,3,False,True
aftermath_jun-jul,0520_043,IRAN,military_action,0,False,True
aftermath_jun-jul,0520_045,ISRAEL,military_action,0,False,True
aftermath_jun-jul,0520_045,USA,military_action,2,True,True
aftermath_jun-jul,0520_046,BIDEN,military_action,9,False,False
aftermath_jun-jul,0520_046,BIDEN,strike_claims,24,False,False
aftermath_jun-jul,0520_046,USA,military_action,25,False,False
aftermath_jun-jul,0520_046,USA,strike_claims,9,False,False
aftermath_jun-jul,0520_047,BIDEN,military_action,17,False,False
aftermath_jun-jul,0520_047,USA,military_action,11,False,False
aftermath_jun-jul,0520_047,IRAN,military_action,0,False,False
aftermath_jun-jul,0520_051,USA,military_action,15,False,False
aftermath_jun-jul,0520_051,USA,strike_claims,28,False,False
aftermath_jun-jul,0520_051,IRAN,military_action,1,False,False
aftermath_jun-jul,0520_051,IRAN,strike_claims,10,False,False
aftermath_jun-jul,0520_051,ISRAEL,military_action,5,False,False
aftermath_jun-jul,0520_051,ISRAEL,strike_claims,6,False,False
aftermath_jun-jul,0520_052,IRAN,diplomacy,11,False,True
aftermath_jun-jul,0520_052,TRUMP,diplomacy,2,True,True
aftermath_jun-jul,0520_060,TRUMP,military_action,9,True,True
aftermath_jun-jul,0520_062,TRUMP,military_action,2,True,True
aftermath_jun-jul,0520_062,IRAN,military_action,17,False,True
aftermath_jun-jul,0520_066,USA,diplomacy,3,True,True
aftermath_jun-jul,0520_079,TRUMP,strike_claims,0,True,True
aftermath_jun-jul,0520_082,USA,military_action,9,False,False
aftermath_jun-jul,0520_082,USA,diplomacy,4,False,False
aftermath_jun-jul,0520_082,IRAN,military_action,22,False,False
aftermath_jun-jul,0520_082,IRAN,diplomacy,5,False,False
aftermath_jun-jul,0520_083,TRUMP,diplomacy,7,False,False
aftermath_jun-jul,0520_085,IRAN,nuclear_program,0,False,True
aftermath_jun-jul,0520_085,USA,nuclear_program,12,False,True
aftermath_jun-jul,0520_086,TRUMP,military_action,12,False,False
aftermath_jun-jul,0520_086,IRAN,military_action,0,False,False
aftermath_jun-jul,0520_090,TRUMP,military_action,6,True,True
aftermath_jun-jul,0520_090,IRAN,military_action,12,False,True
aftermath_jun-jul,0520_095,ISRAEL,diplomacy,8,False,True
aftermath_jun-jul,0520_096,ISRAEL,deterrence,1,True,True
aftermath_jun-jul,0520_096,ISRAEL,diplomacy,5,True,True
aftermath_jun-jul,0520_102,IRAN,diplomacy,14,False,False
aftermath_jun-jul,0520_102,ISRAEL,diplomacy,4,False,False
aftermath_jun-jul,0520_102,USA,diplomacy,1,False,False
aftermath_jun-jul,0520_107,USA,strike_claims,0,False,False
aftermath_jun-jul,0520_107,TRUMP,strike_claims,4,False,False
aftermath_jun-jul,0521_003,ISRAEL,strike_claims,8,False,False
aftermath_jun-jul,0521_003,IRAN,strike_claims,2,False,False
aftermath_jun-jul,0521_004,IRAN,military_action,4,False,False
aftermath_jun-jul,0521_004,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0522_001,ARAGHCHI,military_action,16,False,False
aftermath_jun-jul,0522_001,ARAGHCHI,nuclear_program,9,False,False
aftermath_jun-jul,0522_001,ARAGHCHI,strike_claims,2,False,False
aftermath_jun-jul,0522_001,IRAN,military_action,1,False,False
aftermath_jun-jul,0522_001,IRAN,nuclear_program,3,False,False
aftermath_jun-jul,0522_001,IRAN,strike_claims,10,False,False
aftermath_jun-jul,0522_001,IAEA,military_action,8,False,False
aftermath_jun-jul,0522_001,IAEA,nuclear_program,1,False,False
aftermath_jun-jul,0522_001,IAEA,strike_claims,3,False,False
aftermath_jun-jul,0522_005,IRAN,military_action,1,False,True
aftermath_jun-jul,0522_005,ARAGHCHI,military_action,10,False,True
aftermath_jun-jul,0522_005,ISRAEL,military_action,1,False,True
aftermath_jun-jul,0522_005,USA,military_action,0,False,True
aftermath_jun-jul,0523_003,IRAN,military_action,6,False,True
aftermath_jun-jul,0523_003,ISRAEL,military_action,4,False,True
aftermath_jun-jul,0523_007,ISRAEL,military_action,3,True,True
aftermath_jun-jul,0523_007,IRAN,military_action,1,False,True
aftermath_jun-jul,0523_009,IRAN,military_action,0,False,False
aftermath_jun-jul,0523_010,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0524_001,IRAN,military_action,13,False,False
aftermath_jun-jul,0524_001,ISRAEL,military_action,0,False,False
aftermath_jun-jul,0524_001,USA,military_action,17,False,False
aftermath_jun-jul,0524_004,IRAN,diplomacy,13,False,False
aftermath_jun-jul,0524_006,IRAN,deterrence,1,False,False
aftermath_jun-jul,0524_009,ISRAEL,military_action,3,True,True
aftermath_jun-jul,0524_009,IRAN,military_action,1,False,True
aftermath_jun-jul,0524_011,IRAN,military_action,0,False,False
aftermath_jun-jul,0524_012,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0525_001,ISRAEL,military_action,0,False,False
aftermath_jun-jul,0525_001,ISRAEL,nuclear_program,19,False,False
aftermath_jun-jul,0525_001,IRAN,military_action,1,False,False
aftermath_jun-jul,0525_001,IRAN,nuclear_program,15,False,False
aftermath_jun-jul,0525_001,IAEA,military_action,17,False,False
aftermath_jun-jul,0525_001,IAEA,nuclear_program,0,False,False
aftermath_jun-jul,0525_003,IRAN,strike_claims,0,False,False
aftermath_jun-jul,0525_003,ISRAEL,strike_claims,3,False,False
aftermath_jun-jul,0525_005,IRAN,military_action,29,False,False
aftermath_jun-jul,0525_005,ISRAEL,military_action,23,False,False
aftermath_jun-jul,0525_005,USA,military_action,10,False,False
aftermath_jun-jul,0525_010,IAEA,nuclear_program,0,False,False
aftermath_jun-jul,0525_010,IAEA,strike_claims,6,False,False
aftermath_jun-jul,0525_011,IRAN,strike_claims,11,False,False
aftermath_jun-jul,0525_011,UN_SECURITY_COUNCIL,strike_claims,25,False,False
aftermath_jun-jul,0525_015,ISRAEL,military_action,0,False,False
aftermath_jun-jul,0525_015,ISRAEL,strike_claims,4,False,False
aftermath_jun-jul,0525_015,IRAN,military_action,1,False,False
aftermath_jun-jul,0525_015,IRAN,strike_claims,1,False,False
aftermath_jun-jul,0526_009,IRAN,diplomacy,0,False,False
aftermath_jun-jul,0526_009,EU,diplomacy,18,False,False
aftermath_jun-jul,0527_001,IRAN,strike_claims,5,False,False
aftermath_jun-jul,0527_001,ISRAEL,strike_claims,9,False,False
aftermath_jun-jul,0527_003,UN_SECURITY_COUNCIL,military_action,23,False,False
aftermath_jun-jul,0527_003,UN_SECURITY_COUNCIL,strike_claims,16,False,False
aftermath_jun-jul,0527_003,IRAN,military_action,32,False,False
aftermath_jun-jul,0527_003,IRAN,strike_claims,25,False,False
aftermath_jun-jul,0527_005,IRAN,nuclear_program,3,True,True
aftermath_jun-jul,0527_005,IAEA,nuclear_program,12,False,True
aftermath_jun-jul,0527_005,GROSSI,nuclear_program,30,False,True
aftermath_jun-jul,0527_007,GAZA,strike_claims,26,False,False
aftermath_jun-jul,0527_007,ISRAEL,strike_claims,3,False,False
aftermath_jun-jul,0527_007,IRAN,strike_claims,9,False,False
aftermath_jun-jul,0527_007,IAEA,strike_claims,15,False,False
aftermath_jun-jul,0528_001,ARAGHCHI,military_action,9,False,False
aftermath_jun-jul,0528_001,ARAGHCHI,diplomacy,29,False,False
aftermath_jun-jul,0528_001,ARAGHCHI,strike_claims,18,False,False
aftermath_jun-jul,0528_001,EU,military_action,5,False,False
aftermath_jun-jul,0528_001,EU,diplomacy,6,False,False
aftermath_jun-jul,0528_001,EU,strike_claims,3,False,False
aftermath_jun-jul,0528_001,IRAN,military_action,1,False,False
aftermath_jun-jul,0528_001,IRAN,diplomacy,17,False,False
aftermath_jun-jul,0528_001,IRAN,strike_claims,6,False,False
aftermath_jun-jul,0528_003,IRAN,strike_claims,22,False,False
aftermath_jun-jul,0528_003,USA,strike_claims,33,False,False
aftermath_jun-jul,0528_003,ISRAEL,strike_claims,30,False,False
aftermath_jun-jul,0528_004,ARAGHCHI,strike_claims,49,True,True
aftermath_jun-jul,0528_004,USA,strike_claims,33,False,True
aftermath_jun-jul,0528_004,ISRAEL,strike_claims,30,False,True
aftermath_jun-jul,0528_004,IRAN,strike_claims,22,False,True
aftermath_jun-jul,0528_005,IRAN,diplomacy,1,False,False
aftermath_jun-jul,0528_005,ARAGHCHI,diplomacy,6,False,False
aftermath_jun-jul,0528_006,IRAN,strike_claims,1,False,True
aftermath_jun-jul,0528_006,ARAGHCHI,strike_claims,5,False,True
aftermath_jun-jul,0528_006,ISRAEL,strike_claims,34,False,True
aftermath_jun-jul,0528_007,EU,military_action,13,False,False
aftermath_jun-jul,0528_007,EU,diplomacy,30,False,False
aftermath_jun-jul,0528_007,IAEA,military_action,5,False,False
aftermath_jun-jul,0528_007,IAEA,diplomacy,22,False,False
aftermath_jun-jul,0528_007,IRAN,military_action,1,False,False
aftermath_jun-jul,0528_007,IRAN,diplomacy,14,False,False
aftermath_jun-jul,0528_010,ARAGHCHI,nuclear_program,7,True,True
aftermath_jun-jul,0528_010,IRAN,nuclear_program,5,False,True
aftermath_jun-jul,0528_013,ARAGHCHI,military_action,14,False,False
